id	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
959														24.95	18.62	24.14	18.91	18.72	16.06	15.79	19.04
960														23.14	23.98	27.62	31.65	162.09	59.89	36.8	19.37
961														25.5	9.76	16.88	18.09	15.91	14.85	9.08	6.57
962														14.15	13.61	19.48	18.08	43.5	10.71	7.37	5.37
963														11.5	8.57	10.43	12.1	16.31	19.23	11.72	7.7
964														22.07	10.49	10.47	12.26	28.8	12.08	16.36	4.25
965														37.94	21.84	26.89	33.25	12.4	10.27	7.86	8.92
966														11.45	10.15	12.73	7.41	12.18	10	8.2	5.02
967														15.57	8	20.06	8.14	11.95	8.06	6.53	3.77
968														27.63	15.77	25.28	12.87	16.3	12.8	8.74	5.74
969														19.96	12.8	9.43	8.57	12.84	12.64	7.74	5.67
970														18.72	15.94	14.73	40.72	42.69	20.24	13.27	9.14
971														13.7	11.88	9.38	16.16	43.64	48.72	36.27	9.55
972														24	22.08	30.7	16.19	14.93	13.12	7.2	4.96
973														17.55	18.56	10.61	9.79	17.15	15.33	8	5.23
974														41.05	25	21.92	21.4	43.1	54.16	36.8	16.75
975														22.14	17.85	22.17	27.68	22.44	17.47	22.73	7.22
976														23.13	15.41	19.63	10.24	21.24	11.57	7.46	4.93
977														12.27	12.3	10.21	12.04	16.56	14.03	9.1	7.55
978														12.56	6.42	7.51	18.68	31.49	24.39	24.66	10.03
979														21.31	12.36	16.65	27.31	57.22	30.34	16.78	9.74
980														10.12	10.88	11.48	18.65	10.16	11.89	4.65	3.34
981														12.85	7.07	7.07	12.49	15.69	13.68	10.2	8.59
982														20.25	13	13.64	17.28	20	17.91	8.37	5.06
983														16.11	16.65	14.59	34.2	34.77	24.27	19.17	6.46
984														52	16.77	22.62	18.43	15.62	35.21	11.7	7.52
985														20.4	15.8	23.68	10.09	12.49	13.21	18.51	7.89
986														10.31	8.58	10.81	16.59	49.6	15.88	18.12	6.03
987														34.19	9.77	11.49	12.79	13.04	11.01	6.61	5.1
988														22.29	17	12.7	12.1	8.88	10.09	8.95	4.52
989														18.72	12.9	18.24	13.07	15.65	13.33	6.91	4.86
990														36	31.12	36.89	38.95	32.53	11.35	6.69	3.89
991														25.99	33	50.68	32.33	35.91	32.45	13.45	6.97
992														13.47	9.26	13.18	12.09	24.9	20.32	13.14	6.36
993														15.6	11.42	13.18	9.21	20.03	17.64	10.06	6.8
994														17.69	13.49	10.7	18.21	44.2	30.37	22.29	23.4
995														11.14	7.6	7.89	13.48	36.69	7.36	4.36	3.04
996														22.8	20.35	37.68	38.15	64.4	49.68	65.05	51
997														24	22.49	39.54	24.8	22.69	21.05	19.26	16
998														11.82	17.15	10	11.14	43.75	29.98	11.36	5.99
999														25.99	12.49	10.35	13.69	11	15.63	25.92	15.89
1000														11.21	6.25	6.78	8.67	13.89	14.24	9.67	6.78
1001														10.64	9.22	11.7	14.36	40.74	39.49	11.81	9.8
1002														13.18	10.89	8.75	10.67	11.62	10.24	8.37	2.5
1003														97.58	23.02	17.43	21.05	38.96	12.66	16.02	12.3
1004														14.42	7.25	7.3	26.58	34.05	46.89	33.98	20.65
1005														38.39	23.27	32.8	29.16	18.13	17.24	15.56	10.46
1006														20.23	14.55	19.83	13.59	14.8	11.37	8.74	1.66
1007														16.11	20.7	20.07	18.12	25.81	16.88	13.02	7.51
1008														19.89	12.67	11.82	14.86	18	48.18	12.26	6.56
1009														28.3	8.67	7.19	8.25	15.7	10.65	3.98	7.2
1010														13.29	11.91	14.25	16.91	20.86	16	14.82	5.54
1011														16.54	5.5	9.62	16.67	12.12	3.27	2.37	1.57
1012														15.28	9.29	10.23	13.51	14.91	16.79	13.13	3.75
1013														28.52	27.5	27.98	23	75.46	18.12	11.2	8.78
1014														9.77	5.72	5.75	7.95	7.83	7.41	3.57	2.66
1015														26.74	8.95	24.65	13.88	19.39	13.34	19.35	15.95
1016														14.89	12.64	22.22	26.89	24.17	17.55	9.18	4.83
1017														15.9	13.33	19.06	25.55	26.63	19.94	9.17	7.3
1018														13.7	11.4	12.22	23.41	22.1	14.63	16.36	3.98
1019														11.91	12.37	36.99	26.1	48.66	25.25	13.7	13.77
1020														13.43	10.86	12.38	18.99	31.77	17.35	6.4	3.37
1021														21.94	15.7	16.93	16.55	39.32	54.68	9.61	5.83
1022														20.01	11.79	13.98	12.53	23.5	27.95	15.58	16.94
1023														16.1	10.81	13.76	29.4	25.28	14.58	14.06	3.06
1024														26	19.9	18.68	21.64	47.2	41.46	22.53	15.32
1025														16.1	6.95	7.19	17.3	21.03	29.79	33.46	27.85
1026														13.69	8.14	11.25	12.06	48.65	37.46	28.07	9.9
1027														34.9	12.75	15.6	24.11	19.41	13.89	18.72	12.02
1028														13.68	10.12	10.8	14.25	29.21	24.74	18.62	6.39
1029														16.9	9.36	5.2	5.76	7.45	9.45	7.74	4.57
1030														15.88	15.57	12.31	7.86	13.97	13.11	7.08	3.92
1031														15.77	16.33	25.82	16.95	14.77	12.33	10.9	2.85
1032														14.98	10.86	16.5	11.3	29.07	18.57	10.83	6.44
1033														21.82	17	12.7	16.75	26.33	10.55	8.1	6.93
1034														13.1	6.73	7.6	17.78	18.88	27.34	11.62	8.12
1035														19.06	9.73	14.2	16.2	39.51	10.53	7.28	4.94
1036														29.99	46.98	35.8	26.97	27.8	36.4	26.09	11.33
1037														8.89	7.02	8.24	11.81	22.72	16.35	15.83	7.13
1038														31.34	10.14	15.75	16.66	28.61	14.05	11.16	7.14
1039														26.96	10.6	11.24	11.93	15.32	9.2	4.58	2.57
1040														13.56	10.27	12.62	17.31	12.04	12.33	8.11	5.33
1041														20.77	11.18	15.42	29.02	33.3	18.3	19.14	10.8
1042														13.91	24.38	11.19	9.39	9.94	8.41	4.44	3.26
1043														21.89	12.25	17.38	27.98	57.89	20.1	13.11	6.44
1044														22.87	21.87	13.33	15.54	40.53	36.3	10.69	10.12
1045														15.6	17.8	32.08	20.8	16.96	11.3	9.5	7.81
1046														22.16	14.55	14.55	17.91	24.46	28.61	18.41	7.12
1047														17.78	23.47	20	21.45	22.82	19.25	15.22	10.71
1048														11.55	8.78	9.08	8.41	23.84	67.26	32.54	14.44
1049														36.1	16.67	28.98	12.1	10.81	12.22	16.6	9.67
1050															15.89	29.47	31.65	56.28	38.9	12.41	7.33
1051															20.08	19.02	11.83	8.12	7.04	7.06	3.6
1052															13.76	15.45	22.8	12.87	11.73	7.01	4.09
1053															10.73	10.84	16.29	12.12	18.11	7.09	3.86
1054															27.5	19.77	17.14	21.89	15.63	11.37	11.89
1055															13.04	10.73	12.79	43.15	11.04	6.48	3.95
1056															15.72	10.61	8.62	24.66	14.02	9.6	6.53
1057															44.9	14.53	15.2	28.61	21.71	24.5	6.2
1058															37.69	21.78	47.49	79.99	43.16	22.82	12.56
1059															22.85	22.7	27.54	27.19	17.2	12.77	7.1
1060															11	4.93	9.98	23.35	21.77	12.59	8.39
1061															16.69	9.46	8.97	15.79	15.2	9.58	5.91
1062															31.8	37.29	35.85	53.7	16.48	14.24	12.34
1063															8.45	7.35	12.1	22	16.45	7.22	3.77
1064															27.92	16.96	14.4	7.94	6.07	5.55	2.47
1065															25.27	40.49	28.27	31.77	25.39	27.2	12.28
1066															34.98	26.77	39.13	30.5	8.76	6.66	2.81
1067															14.69	9.9	13.15	13.3	8.34	5.62	3.85
1068															24.93	23.96	33.24	74.8	28.16	16.8	6.56
1069															16.79	22.22	20.2	83.3	70.95	19.18	4.87
1070															11.29	15.21	12.95	29.35	31.05	22.31	10.14
1071															31.83	18.2	9.75	17.34	12.01	6.85	4.1
1072															59.72	34.68	34.74	20.17	17.6	16.25	11.44
1073															10.96	13.22	12.67	19.85	17.76	10.3	7.59
1074															23.65	17.24	24.18	56.01	14.3	11.79	7.87
1075															10.5	12.32	16.31	41.05	26.89	15.98	2.86
1076															8.65	13.52	23.8	21.82	11.7	16.95	9.97
1077															11.59	7.07	13.21	17.21	14.88	11.23	5.72
1078															17.33	17.77	18.6	27.89	39.84	21.14	17.25
1079															27.2	26.18	30.09	47.8	17.3	14.38	3.94
1080															10.19	48.93	27.41	43.7	12.93	11.16	3.66
1081															11.24	7.92	8.87	18.27	13.98	11.23	4.3
1082															14.99	31.28	24.58	12.75	8.88	7.38	8.23
1083															40.75	14.29	30.5	29.1	32.58	17.44	6.31
1084															8	8.67	13.8	10.37	9.99	10.23	4.92
1085															21.93	16.9	12.61	17.62	14.82	12.66	6.97
1086															18.93	9.21	10.3	17.34	11.95	7.04	6.19
1087															24.68	27.54	14.45	23.31	10.1	6.26	4.46
1088															6.85	7.55	9.2	11.23	7.09	5.62	3.27
1089															24.35	40.09	35.6	40.35	21.16	19.27	21.28
1090															15.15	10.16	15.29	23.76	32.29	24.11	7.39
1091															14.64	9.02	11.72	19.9	11.78	9.68	3.99
1092															18.92	15.7	13.6	14.85	10.78	6.37	3.89
1093															19.18	12.74	8.27	16.8	42.15	21.81	4.18
1094															25.58	29.1	28.28	37.19	28.31	16.98	9.94
1095															27.3	22.18	11.65	24.97	22.9	18.48	8.96
1096															17.81	10.16	8.22	7.71	8.08	6.38	5.13
1097															14.65	29.55	24.5	29.33	15.57	9.84	8.89
1098															19.27	31.8	26.68	51.1	33.8	18.11	5.48
1099															25.05	38.27	20.47	28.26	8.64	6.25	5.06
1100															26.36	12.99	17.19	27.5	19.04	5.27	3.99
1101															16.53	19.78	25.95	33.6	30.82	8.28	4.19
1102																	14.74	20.91	16.91	12.29	9.18
1103																	43.97	59	25.98	12.55	6.17
1104																	120.2	52.62	15.55	10.89	6.32
1105																	15.98	15.7	12.81	6.86	7.62
1106																	31.7	82.9	42.17	45.99	21.66
1107																	42.97	35.02	15	10.76	3.89
1108																	46.01	128	28.6	23.1	5.97
1109																	37	32	25.65	23.69	15.68
1110																	44	47.07	23.28	52.86	28.75
1111																	23.59	39.48	35.59	28.98	16.55
1112																	24.6	11.75	23.14	18.87	6.13
1113																	24.71	43.9	25.98	26.15	8.91
1114																	70.56	60.5	75.41	45.2	27.6
1115																	30.37	57.75	50.52	28.04	10.88
1116																	22.87	32.76	16.68	16	6.38
1117																	21.16	35.81	48.01	27.4	14.2
1118																	26.16	25.2	25.25	20.94	9.02
1119																	23.96	27.96	25.84	9.47	5.21
1120																	32.7	26.1	22.55	14.24	8
1121																	21.68	15.19	17.43	11.42	7.91
1122																	41.11	57.83	21.2	20.1	17.78
1123																	41.99	28.98	26.83	18.08	13.12
1124																	36	75.81	88.25	61.96	20.6
1125																	21.51	49.14	20.5	12.99	6.76
1126																	29.47	32.55	30.23	18.29	17.3
1127																	23.68	35.8	38.12	27.6	17.11
1128																	29.08	30.61	20.35	17.33	10.25
1129																		34.31	34.22	25.09	10.24
1130																	26.47	52.9	49.04	32.1	21.55
1131																	57.86	47.61	33.69	30.82	14.78
1132																	11.99	35.5	26.37	28.66	14.54
1133																		120	54.07	52.04	21.83
1134																		52.81	15.46	9.15	5.23
1135																		32.98	19.52	15.18	15.85
1136																		44.92	23	21.67	8.24
1137																		37.25	15.68	10.58	5.83
1138																		40.93	36.49	45.5	11.29
1139																		37.6	49.25	23.46	13.68
1140																		71.18	32.62	11.12	8.51
1141																		41.41	20.13	15.08	7.05
1142																		100.2	85.75	64.48	17.35
1143																		43.03	16.63	9.55	5.6
1144																		107.4	46.44	38.99	21.48
1145																		35	17.27	10.83	7.25
1146																		48.85	31.67	20	9.02
1147																		43.69	40.35	27.71	13
1148																		54	29.48	26.85	11.92
1149																		54.4	41.03	34.87	28.4
1150																		89.5	29.64	10.31	7.17
1151																		47.18	24.93	17.69	7.94
1152																		49.5	39.19	43.9	14.8
1153																		42.52	40.86	35.35	18.17
1154																		75.58	38.62	16.35	5.18
1155																		45.15	34.15	13.69	8.01
1156																		30.54	28	8.67	6.24
1157																		49.55	37.49	14.15	5.46
1158																		45.93	46.6	20.59	14.1
1159																		63.96	24.84	28.47	22.3
1160																		78.96	20.47	14.18	10.14
1161																		27.5	11.44	4.66	2.79
1162																		119.65	70.44	18.8	11.04
1163																		47.81	20.57	11.05	6.47
1164																		82.2	56.79	61.68	34.07
1165																				9.83	8.1
1166																		54.8	22.54	21.89	6
1167																		76.8	28.7	19.33	16.26
1168																		16.5	90.2	33.88	23.58
1169																			46.6	23.52	17.46
1170																		78.2	33.76	21.5	16.23
1171																		62.34	67.5	24.02	12.63
1172																		37.37	32.25	23.61	14.41
1173																		21.27	27.31	14.02	10.98
1174																		127.8	83.45	18.37	6.43
1175																		5.84	31.55	13.4	9.56
1176																		27.36	20.81	9.37	6.09
1177																		16.37	40.11	10.65	6.6
1178																			59	29.66	12.62
1179																			78.81	40.19	16.31
1180																			48.1	26.56	10.59
1181																			54.6	19.77	9.86
1182																			54.26	35.55	30.62
1183																			66.41	15.36	10.2
1184																			91.6	16.11	15.19
1185																			62.46	31.66	34.64
1186																			67	55.11	13.41
1187																			50.27	22.11	12.03
1188																			63.95	31.26	16.57
1189																			128.4	34.21	21.23
1190																			57.46	28.67	20.86
1191																			51.78	45.19	14.75
1192																			50.13	29.25	14.7
1193																			62.1	22.53	18.35
1194																			40.87	11.99	12.8
1195																			74.08	34.03	15.1
1196																			48.7	23.81	17.83
1197																			37.48	20.14	18
1198																			62.4	102.9	49.41
1199																			50.84	34.82	25.91
1200																			45.28	31.56	14.61
1201																			47.28	21.4	14.99
1202																			56.97	30.71	17.2
1203																			58.65	30.31	20.79
1204																			47.61	26	20.9
1205																			49.06	25.88	12.14
1206																			143.49	59.85	67.85
1207																			28.89	7.85	5.18
1208																			46.2	15.86	10.31
1209																				20.26	9.13
1210																			46.99	25.4	13.88
1211																			26.28	14.86	10.22
1212																			29.58	18.3	13.91
1213																			38.6	22.78	11.7
1214																			67.95	27.17	18
1215																			63.51	23.1	15.23
1216																			69.2	55.88	40.06
1217																			60.7	60.19	33.4
1218																			17.62	62.05	34
1219																			21.51	11.25	7.14
1220																			12.82	19.26	11.38
1221																			28.51	20.35	15.34
1222																				41.2	17.53
1223																				39.76	13.07
1224																				72.5	56.9
1225																				43.83	15.11
1226																				22	12.05
1227																				28.41	17.29
1228																				19.09	10.71
1229																				26.27	21.5
1230																				15.49	11.69
1231																				28.59	14.12
1232																				63.91	18.45
1233																				34.33	21.2
1234																				33.14	12.21
1235																				33.28	18.37
1236																				12.98	8.56
1237																				44.59	21.45
1238																				27.1	11.76
1239																				38.88	13.75
1240																				35.65	30.75
1241																				42.68	18.71
1242																				26.95	18.55
1243																				28.4	21.31
1244																				12.67	6.37
1245																				28.65	31.91
1246																				22	19.12
1247																				36.81	10.46
1248																				27.75	27.63
1249																				24.34	14.92
1250																				31.72	15.81
1251																				25.96	14.68
1252																				34.86	19.45
1253																				30.55	8.56
1254																				42.4	16.24
1255																				26.74	14.33
1256																				59.85	31.96
1257																				23.76	14.55
1258																				36.89	25.38
1259																				56.75	13.47
1260																				54.58	40.19
1261																				30.39	17.81
1262																				13.65	9.75
1263																				47.84	19.58
1264																				52.82	20.73
1265																				38.84	21.15
1266																				36.45	17.43
1267																				76.58	15.85
1268																				27.09	18.58
1269																				28.48	24.36
1270																				34.07	18.45
1271																				35.89	33.09
1272																				36.91	26.74
1273																				27.5	11.96
1274																				42.55	31.14
1275																				38.82	20.45
1276																				20.1	15.03
1277																				28.36	14.45
1278																				28.68	12.08
1279																				37.5	29.59
1280																				42.52	23.66
1281																				40.02	17.28
1282																				35.78	13.03
1283																				22.52	9.76
1284																				18.84	18.84
1285																				28.92	17.93
1286																				21.97	10.86
1287																				20.6	11.84
1288																				112.5	81.06
1289																				47.97	39.92
1290																				35.19	21.93
1291																				87.23	80.17
1292																				32.7	22.42
1293																				55.7	16.6
1294																				35.26	19.97
1295																				39.13	17.35
1296																				20.12	25.84
1297																				17.87	17.34
1298																					23.52
1299																					43.88
1300																					43.36
1301																					18.71
1302																					32.66
1303																					25.85
1304																					32.67
1305																					44.12
1306																					40.22
1307																					42.68
1308																					22.59
1309																					17.52
1310																					35.77
1311																					21.55
1312																					30.62
1313																					34.9
1314												42.24	43	13.97	10.44	22.88	18.59	29	17.34	13.69	17.53
1315												105.2	55.89	18.26	14.96	29.51	16.6	13.1	9.24	6.12	3.3
1316												51.2	27.39	13.67	9.15	16.75	23.8	38.6	17.93	24.16	20.81
1317												39.16	53	24.54	18.19	36.2	40.88	26.59	14.33	10.36	3.59
1318												43.17	34.27	18.15	17.1	15.9	18.56	22.9	16.69	5.49	3.27
1319												33.43	36.68	17.3	18.25	28.98	29.87	40	8.45	6.36	3.6
1320												44.01	19.86	13.47	11.96	15.2	28.28	34.2	19.37	13.26	9.81
1321												50.91	31.36	12.5	6.61	10.21	11.87	26.6	24.39	6.9	2.59
1322												42.67	21.82	11.45	11.46	16.15	17.82	43.28	21.32	25.93	13.36
1323												32.79	26.3	9.57	6.07	11.88	20.98	31.9	16.62	11.17	7.26
1324												70	40.16	17.93	11.11	15.22	17.25	29.8	20.72	10.36	6.05
1325												43.14	36.4	17.72	18.7	16.15	14.95	24.59	11.55	4.46	6.55
1326												32.75	15.45	8.61	10.28	16.48	10.26	20.03	12.93	12.95	9.14
1327												39.55	25.68	13.28	10.76	35	13.88	32.82	29.2	19.61	15.72
1328												48.8	44.24	24.95	17.01	31.21	27.55	31.58	29.9	30.8	26.3
1329												34.8	19.11	8.74	14.9	8.23	14.85	35.51	18.47	13.69	7
1330												42.71	16.84	13.18	16.89	84.7	48.2	59.99	53.61	10.64	7.83
1331												48.57	21.3	10.4	9.13	7.35	13.23	35.37	11.78	6.39	4.47
1332												43.74	21.75	12.57	11.8	12.11	15.75	14.91	13.74	10.02	5.97
1333												39.98	27.55	11.75	12.78	25	27.57	24.52	15.78	11.7	6.48
1334												41.2	22.35	11.56	9.23	11.52	13.55	15.96	18.2	6.55	4.15
1335												60.75	32	11.81	7.97	6.96	9.35	10.97	9.48	6.19	3.62
1336												72.28	57.77	17.73	26.97	48.7	39.39	68.5	21.38	18.82	13.22
1337												46.07	33.28	11.5	5.93	13.06	20.01	30.15	11	6.12	4.79
1338												91.2	44.93	25	33.86	37.36	24.1	21.1	5.43	4.26	3.05
1339												55.43	29.33	15.81	14.25	27.82	26.37	41.48	11	8.73	4.69
1340												31.06	16.01	6.42	5.51	7.56	14.16	34.51	14.18	5.05	0.77
1341												29.1	30.85	13.14	6.13	8.21	8.06	14.96	15.18	7.65	4.63
1342												35.1	30.51	10.46	9.12	17.61	11.95	19.56	13.83	8.53	5.15
1343												56.43	22.35	14.14	9.05	11.66	7.83	31.4	21.08	14.85	13.19
1344												29.8	22.86	13.87	19.59	16.79	18.5	30.4	16.09	13.89	2.89
1345												70.86	35.5	15.93	13.64	23.75	45.36	71.05	68.78	49.98	38.2
1346												34.53	35.4	12.13	15.81	18.86	21.52	26.2	19.49	12.33	8.6
1347												48.42	22.09	9.44	9.07	11.17	8.31	16.1	14.81	7.49	4.5
1348												38.31	32.2	19.77	10.87	14.82	22.31	39.01	17.4	15.44	18.33
1349													42.65	33.09	15.53	18.81	29.13	58.5	49.3	20.86	24.05
1350													22.3	13.1	7.41	15.92	18.7	56.68	43.74	48.6	9.33
1351													47.5	20.78	23.28	14.6	12.68	13.86	10.23	6.36	4.06
1352													19.86	8.89	16.24	6.32	7.96	13.61	11.46	9.67	4.92
1353													62.46	18.91	14.04	16.5	20.56	26.7	12.49	10.02	6.67
1354													29.98	19.89	8.22	11.96	13.88	41.8	31.55	31.93	12.97
1355													36.7	17.85	16.45	17.83	13.13	15.8	10.14	6.12	3.32
1356													30.65	12.35	14.38	9.13	13.15	27.29	14.53	15.01	6.05
1357													41.3	21.5	12.75	24.9	16.97	24.46	13.27	11.25	7.58
1358													55.41	16	8.92	12.54	14.08	27.7	24.98	22.21	11.07
1359													29.16	12	11.65	10.11	11.91	29.1	19.9	11.05	11.11
1360													60.53	16.59	7.48	8.12	13.11	21.19	8.22	3.82	2.39
1361													26.55	10.58	11.42	23.8	32.5	31	20.95	13.35	10.14
1362													67.45	13.5	9.86	11.98	15.16	35.9	13.11	7.87	6.21
1363													26.85	11.62	7.05	8.76	10.17	26.5	14.65	9.55	5.89
